Новый Huawei Matebook D16 /i5-12450H/16GB/512GB,62 500 ₽,1 день назад,"— Срочно! Минимальный ценник в РФ на эту модель в такой комплектации! 
— Абсолютно новая рабочая станция Huawei Matebook D16 в идеальном состоянии! Цены в ретейлах от 90 тыс. Рублей. В комплекте с коробкой и фирменным З/У. Любые проверки! Две недели на возврат. Рассрочка. Безнал. Опт. Торг у капота! На официальной гарантии до 11.11.2024г. 

— Точная модель — Huawei Matebook D16 Rlef-W5651D.
— Процессор — I5-12450H — 8 ядер, 12 потоков, до 4.4 Ггц. 
— Оперативная память — 16 GB Lpddr4. 
— Видео — Uhd Graphics. 
— Диск — 512 GB Ssd M.2 (Возможен апгрейд). 
— Экран — 16' fullhd 1920x1080 Матовый Ips. 
— Опции — wifi AC / Premium Audio / Webcam/ fingerprint. 
— Порты — Usb 2.0, Usb 3.2 gen1 x2 / Hdmi / Usb-Type C. 
— Операционная система — Windows 11 Home. 

— Уважаю ваше время. Ценю свою репутацию. 
— Осмотр и проверки в минуте от м. Парк Победы. 
— Бесплатная доставка по Москве с оплатой при получении. 
— Авито Доставка / Почта / Сдэк в любую точку РФ. 
— Возможен выкуп вашей техники. Оценю дороже всех. 
— Посоветую лучшую модель под ваши задачи и бюджет. 
— Все что в профиле — в наличии. Можно выбрать на месте. 
— Берегите время и деньги. Жизнь слишком коротка, чтобы пользоваться медленными ноутбуками. 

— Одна из лучших рабочих станций бизнес класса по соотношению цена/качество, судя по обзорам в интернете. Основные плюсы — Свежая платформа последнего 12-ого поколения Intel с мощным, 8ми ядерным процессором i5-12450H (до 4.4 Ггц), сочный Ips экран высокого разрешения, огромный объем оперативки и быстрый Ssd накопитель на 512 GB. Великолепное качество сборки корпуса и отличная автономность — до 13 часов работы. Удачная покупка для успешного человека, ценителя мощной и стильной портативной техники премиального класса. 

— Возможен обмен на ультрабук: Lenovo thinkpad thinkbook X1 X13 Carbon Nano Yoga, HP Probook elitebook 840 G5 G6 G7 G8 Spectre Envy X360; Asus zenbook expertbook Flip; Dell Vostro Latitude Xps; Acer Swift 3; Huawei Matebook X Pro Honor magicbook; Xiaomi Pro Air LG Gram; Samsung Notebook C процессором Ryzen 5 7 / Core i5, i7 / С диагональю экрана 12.5' 13 14 15.6 Fhd 4K.",https://www.avito.ru/moskva/noutbuki/novyy_huawei_matebook_d16_i5-12450h16gb512gb_2614954682?slocation=621540,2614954682
Huawei matebook d16 i7/16/512/win11. Ростест,74 500 ₽,1 день назад,"Продам абсолютно новый, запечатанный в заводские пломбы Ноутбук Huawei matebook D16 Rlef-X серый. Ростест. Официальная гарантия! Приобретался в ситилинке. Документы на приобретение предоставлю. Любые проверки. 

16 дюймов.
Intel Core i7-12700H 14 ядер.
16GB оперативка.
512GB Ssd.
Intel Iris Xe Graphics.
Win 11.
Материал корпуса алюминий.

Без торга! В наличии 10шт! 

Мои низкие цены никаким образом не связаны с каким либо качеством техники. Вся техника официальная, новая, на официальной гарантии! Техника Не ворованная, не восстановленная итд! Просто есть вариант) смотрите актуальные отзывы реальных покупателей у меня в профиле!",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_i716512win11._rostest_2575316272,2575316272
Новый Huawei Matebook D16 /i5-12450H/16GB/1TB,66 500 ₽,1 день назад,"— Срочно! Минимальный ценник в РФ на эту модель в такой комплектации! 
— Абсолютно новая рабочая станция Huawei Matebook D16 в идеальном состоянии! Цены в ретейлах от 92 тыс. Рублей. В комплекте с коробкой и фирменным З/У. Любые проверки! Две недели на возврат. Рассрочка. Безнал. Опт. Торг у капота! 

— Точная модель — Huawei Matebook D16 Rlef-W5651D.
— Процессор — I5-12450H — 8 ядер, 12 потоков, до 4.4 Ггц. 
— Оперативная память — 16 GB Lpddr4. 
— Видео — Uhd Graphics. 
— Диск — 1 TB Ssd nvme M.2. 
— Экран — 16' fullhd 1920x1080 Матовый Ips. 
— Опции — wifi AC / Premium Audio / Webcam/ fingerprint. 
— Порты — Usb 2.0, Usb 3.2 gen1 x2 / Hdmi / Usb-Type C. 
— Операционная система — Windows 11 Home. 

— Уважаю ваше время. Ценю свою репутацию. 
— Осмотр и проверки в минуте от м. Парк Победы. 
— Бесплатная доставка по Москве с оплатой при получении. 
— Авито Доставка / Почта / Сдэк в любую точку РФ. 
— Возможен выкуп вашей техники. Оценю дороже всех. 
— Посоветую лучшую модель под ваши задачи и бюджет. 
— Все что в профиле — в наличии. Можно выбрать на месте. 
— Берегите время и деньги. Жизнь слишком коротка, чтобы пользоваться медленными ноутбуками. 

— Одна из лучших рабочих станций бизнес класса по соотношению цена/качество, судя по обзорам в интернете. Основные плюсы — Свежая платформа последнего 12-ого поколения Intel с мощным, 8ми ядерным процессором i5-12450H (до 4.4 Ггц), сочный Ips экран высокого разрешения, огромный объем оперативки и быстрый Ssd накопитель на 1 TB. Великолепное качество сборки корпуса и отличная автономность — до 13 часов работы. Удачная покупка для успешного человека, ценителя мощной и стильной портативной техники премиального класса. 

— Возможен обмен на ультрабук: Lenovo thinkpad thinkbook X1 X13 Carbon Nano Yoga, HP Probook elitebook 840 G5 G6 G7 G8 Spectre Envy X360; Asus zenbook expertbook Flip; Dell Vostro Latitude Xps; Acer Swift 3; Huawei Matebook X Pro Honor magicbook; Xiaomi Pro Air LG Gram; Samsung Notebook C процессором Ryzen 5 7 / Core i5, i7 / С диагональю экрана 12.5' 13 14 15.6 Fhd 4K.",https://www.avito.ru/moskva/noutbuki/novyy_huawei_matebook_d16_i5-12450h16gb1tb_2615415858?slocation=621540,2615415858
Huawei MateBook D16 R5 4600H 16гб + 512,49 000 ₽,5 дней назад,"Ноутбук в отличном состоянии, покупался на официальном сайте 2021-12-25, использовался для офисной работы, не нагружался. Отличный ноубук для учебы, программистов\дизайнеров и т. П. Компактный, мало весит! 
Продаю в связи с покупкой новой модели, данный ноутбук теперь просто лежит. Торг. 

Процессор Amd Ryzen™ 5 4600H.
Память 16 ГБ Ddr4.
Накопитель 512 ГБ Ssd nvme pcie.
Адаптер питания Huawei Usb-C 65 Вт.
Заряд ный кабель Usb-C.",https://www.avito.ru/kirovskaya_oblast_kirov/noutbuki/huawei_matebook_d16_r5_4600h_16gb_512_2650751147?slocation=621540,2650751147
Ноутбук huawei matebook d16 HVY-WAP9,42 000 ₽,1 неделю назад,"Продаю ноутбук, состояние идеальное, подарили пользовались редко, стоит без дела.
Процессор ryzen 5 4600h полноценные 6 ядер 12 потоков не урезанные.
Мощная графическая система.
8 гб оперативной памяти.
512 гб быстрый ссд.
Авито доставки нет, отправка сдэком по полной предоплате.",https://www.avito.ru/volgograd/noutbuki/noutbuk_huawei_matebook_d16_hvy-wap9_2648704450,2648704450
Huawei matebook d16 i5,61 000 ₽,1 неделю назад,Новый привезён из Германии. Не вскрывался.,https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_i5_2620577331?slocation=621540,2620577331
Huawei matebook D16 i5 12500H 16GB SSD 512gb,65 500 ₽,2 недели назад,"Ноутбук Huawei matebook D 16 16"", Ips, Intel Core i5 12500H 3.3ггц, 16ГБ, 512ГБ Ssd, Intel Iris Xe graphics.

Витрины образец! На гарантии! Как новый! 

-Есть в наличии Huawei Matebook D16 i7 12700H 16GB 512Gb — цена 73.500₽.
Есть в наличии Honor magicbook X14 i3 256 Ssd как новый.

Есть запечатанный Honor magicbook x14 i5 Ssd 512 gb — новый.

Коротко о ноутбуке.
Нотубк металический как MacBook Pro с Ips- экрaнoм Ноутбук Huawei matebook D 16 i5/16/512 Silver. Благодaря eго paзмеpу дюйма и узкой рaмке, шиpинa кoтоpой умeньшенa дo 5.3 мм, устрoйcтво oтличнo пoдoйдeт для просмoтрa фильмoв, твоpчеcтвa и рaботы. 
На мощном процессоре i5 12500H. Очень качественное охлаждение Ssd накопителем благодаря которому Windоws загружается за несколько секунд. Металлический топкейс, качественный крепкий корпус. 

Cостояние Новое.

Комплектация.
Полный комплект, ничего не утеряно — коробка и т. Д….

Характеристики.
Процессор Intel Core i5 12500H.
Кодовое название Picasso (Zen+).
Кол-во ядер 6 Кол-во потоков 12.

Дисплей 16,1 Ips матовое.
1920x1080 пикс 60 Гц.

Оперативная Память 16 ГБ.
Тип памяти Ddr4.

Видеокарта интегрированная.
Amd Radeon Vega 8.

Накопитель Ssd M.2 512 GB.

Usb 3.2 gen1, Usb C gen1 Windows 10 Home быстрая зарядка, сканер отпечатка, 1.53 кг.

Корпус: Серый. Алюминевый корпус. 

Заходите в профиль. Любые проверки, личная встреча (отзывы в профиле).

Возможен Обмен на Ваш игровой ноутбук и телефон с доплатой (Трейд-ИН).

Всегда в наличии большой выбор ноутбуков на любой вкус, постоянное обновление. Есть практически все. Новые и б/у. 

По цене/качеству схож с msi, аsus rоg, Lеnоvо, асеr рrеdаtоr, hр оmеn, Сlеvо, dехр, gigаbytе, rаzеr blаdе, асеr nitrо, dеll Insрirоn, Аliеnwаrе 17 R4, msi gе60, gе70, gt70, GS70, gs60, msi рrеstigе, хiаоmi mi gаming, gt72s, GЕ72, gе62, 960m, 950m, 970m, 980m, 880m, 870m, 860m, 850m, 770m, 760m, 750m, 670mх, 670m, 650m, 660m, 1050 4gb, 1050 ti, 1060, 1070, 1080. Аsus striх.",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_i5_12500h_16gb_ssd_512gb_2526251919?slocation=621540,2526251919
"Huawei Matebook D16, 512 GB, AMD Ryzen 5 4600H",49 000 ₽,1 неделю назад,"Продаю отличную модель ноутбука для работы (а можно даже и запустить несколько добротных игр, таких как: Gta V, The Witcher 3, Stray и т. Д). Ноутбук в отличном состоянии, покупал в августе 2021г с официального сайта, использовался в основном для работы, в графических редакторах (Figma, Adobe Photoshop, Adobe Illustrator, Blender, Cinema 4D — полет замечательный). Полный комплект, коробка, адаптер питания, провод Type-C to Type-C.",https://www.avito.ru/barnaul/noutbuki/huawei_matebook_d16_512_gb_amd_ryzen_5_4600h_2630325847,2630325847
Huawei matebook d16,52 000 ₽,15 октября 15:00,"Добрый день! 

Продаю свой ноутбук, так как купила новый. Ноутбуку год, почти не пользовалась, так как в основном работала на корпоративном. 

По любым вопросам — пишите.",https://www.avito.ru/podolsk/noutbuki/huawei_matebook_d16_2558223380?slocation=621540,2558223380
Huawei matebook d16 amd 4600h 16gb 512gb,59 000 ₽,6 дней назад,"Ноутбук Huawei matebook D 16.
Самая топовая версия, ростест, покупал в Москве в магазине Huawei. 
Коробка, зарядка, и Рюкзак huawei в подарок. 
Как новый — не смог привыкнуть к виндоусу. 
Не вскрывался не ремонтировался. 

Windows 11 официальная от производителя.
Full HD (1920x1080), Ips, Amd Ryzen 5 4600H, ядра: 6 х 3 ггц, Ram 16 ГБ, Ssd 512 ГБ, Amd Radeon Graphics.",https://www.avito.ru/krasnodar/noutbuki/huawei_matebook_d16_amd_4600h_16gb_512gb_2563781165,2563781165
"Huawei MateBook D16 16"" i7 12700H 16GB гарантия",64 900 ₽,1 неделю назад,"Продам ноутбук Huawei matebook D 16 Rlef-X (53013esy): 

Экран: 16"", 1920×1200, 60 Гц, 300 кд/м², матовый, Ips.
Процессор: Intel Core i7-12700H.
Память: 16 GB Lpddr4.
Накопитель: 512GB Ssd nvme.
Wi-Fi: WI-FI 6 (802.11ax).
Bluetooth: 5.1.
Интерфейсы и порты: 2 × Usb 3.2 Gen 1 Type-C, 1 × Usb 3.2 Gen 1 Type-A, 1 × Usb 2.0 Type-A, 1 × Hdmi, 1 × аудиоразъём 3.5 мм.
Веб-камера: 1080p.
Встроенный микрофон: есть (четыре).
Акустическая система: 2 динамика.
Клавиатура: с русскими буквами, подсветка.
Батарея: 60 Вт·ч, литий-ионная.
Корпус: металлический, серый, 357 × 249 × 19 мм, 1.7 кг.
Адаптер питания: 65 Вт, 0.2 кг (с кабелем).

Свежая модель, появилась в продаже в августе 2022 года. Ноутбук б/у 2.5 месяца, покупался в августе 2022, в отличном состоянии, использовался в роли стационарного ПК. 

Полный комплект: ноутбук, адаптер питания (с кабелем), бумажки, коробка, всё как с магазина. 

Чек (электронный) и гарантия до августа 2023 года (Днс). 

Установлена чистая лицензионная Windows 11 Домашняя, установлены все обновления, драйвера, ноутбук полностью готов к работе, включай и пользуйся. 

Экран ноутбука откалиброван, цветовой профиль установлен в систему. 

Цена: 64900₽.",https://www.avito.ru/omsk/noutbuki/huawei_matebook_d16_16_i7_12700h_16gb_garantiya_2614561151?slocation=621540,2614561151
Ноутбук huawei matebook d16,48 000 ₽,2 недели назад,Состояние 9/10.,https://www.avito.ru/kaliningrad/noutbuki/noutbuk_huawei_matebook_d16_2604869293?slocation=621540,2604869293
"16,1"" Ноутбук Huawei MateBook D 16 (HVY-WAP9)(FHD",53 499 ₽,4 дня назад,"5007360.

Подменный фонд. После ремонта( замена субплаты и кнопки питания), полный комплект, потертости, мелкие царапины.
Категория: Ноутбуки.

Серийный номер: №8tkbb21c22800149.

Характеристики/Ips) Amd Ryzen 5 4600H/16384/Ssd 512/Radeon Vega/win10/Space Grey.

Продавец — официальный магазин техники «Dns».

Фото представлены для ознакомления с внешним видом модели. 

Фото фактического состояния предоставляются по запросу, а так же товар можно осмотреть самостоятельно в магазине. 

Гарантия на товар.

Техника проверена в фирменном сервисном центре магазина, работоспособность подтверждена. 

Полный список товара, можно увидеть на сайте магазина «Dns», в разделе «Уцененные товары» ссылка в карточке компании.",https://www.avito.ru/nizhniy_novgorod/noutbuki/161_noutbuk_huawei_matebook_d_16_hvy-wap9fhd_2500264877,2500264877
Huawei matebook d16 2022 i5,60 000 ₽,1 неделю назад,"Новый, активировал и обновил Windows только. Упаковал обратно и так лежит уже месяц. 
Не пригодился.",https://www.avito.ru/taganrog/noutbuki/huawei_matebook_d16_2022_i5_2623300230,2623300230
Huawei matebook d16,75 000 ₽,1 неделю назад,"Абсолютно новый ноут, мне подарили, но у меня мак и этот мне просто не нужен. Полная комплектация, всё по максимуму. Есть зарядка и коробка от ноута.
Intel.",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_2648093768?slocation=621540,2648093768
"Huawei MateBook D16 AMD 2021, 16/512GB Space Grey",55 000 ₽,1 неделю назад,"Отличный ноутбук в идеальном состоянии. На фото видно, что ни коцок, ни царапин нет, т. К. В основном использовался для работы стоя закрытый в подставке. Отличный аппарат с большим и ярким экраном, скрываемая камера прямо в клавиатуре, из-за чего очень тонкие рамки экрана, Wi-Fi 6, двухуровневой белой подсветкой клавиатуры, хорошим звуком и кнопкой включения с встроенным сканером отпечатка пальца. Оперативной памяти 16GB и 512GB Ssd. 

Стоит официальная windows 10 home single language. При желании есть возможность обновиться до windows 11. Ноутбук практически бесшумный и сильно не греется. Начинает крутить активно охлаждение и довольно прилично греться только в играх. Игры тянет не сильно требовательные, но если сильно хочется, то поиграть можно. По времени автономной работы при активной работе 4-6 часов держит. Если просто смотреть видео с яркостью экрана на половину, то может и больше будет. Комплект полный и родной. Покупался 11 ноября 2021 в mvideo. В использовании меньше года, т. К. Купил мак и уже как 2 месяца уже лежит. 

Всю основную и дополнительную информацию можете посмотреть в обзорах на youtube.",https://www.avito.ru/krasnoyarsk/noutbuki/huawei_matebook_d16_amd_2021_16512gb_space_grey_2666665730,2666665730
"Huawei matebook d 16 i7-12700h, 16Gb/512Gb",77 000 ₽,1 неделю назад,"Хороший ноут, по непредвиденным обстоятельствам продаю. 
Чек покупки есть, не успел хорошо попользоваться. 
Куплен 03.10.2022г, торг не уместен.",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d_16_i7-12700h_16gb512gb_2569579835,2569579835
Huawei matebook d 16,49 900 ₽,1 неделю назад,Покупал для себя. Идеальный ноутбук для любых задач. Huawei matebook D16.,https://www.avito.ru/voronezh/noutbuki/huawei_matebook_d_16_2576681655,2576681655
Ноутбук новый huawei MateBook D16 rlex-X Core i7,74 500 ₽,1 неделю н азад,"Продам новые ноутбуки, запечатанные в заводские пломбы, коробки не вскрывалис! Покупались в Ситилинк! Ростест! Huawei matebook D16 Rlef-X официальная гарантия! Раскладка клавиатуры русская-латинская! Установлен Windows 11 Home! Документы на приобретения предоставлю. Без торга! 

Процессор Intel Core i7 12700H.
Процессор, частота.
2.3 ггц (4.7 ггц, в режиме Turbo).
Количество ядер процессора 14.
Оперативная память 16 ГБ.
Тип графического процессора.
Интегрированный.
Графический процессор.
Intel Iris Xe graphics.
Объем Ssd 512 ГБ.
Год релиза 2022!",https://www.avito.ru/moskva/noutbuki/noutbuk_novyy_huawei_matebook_d16_rlex-x_core_i7_2666366159,2666366159
Ноутбук Huawei MateBook D 16 16+512GB,69 999 ₽,3 дня назад,"Ноутбук Huawei matebook D 16 Hvy-Wap9 16+512GB Space Grey — абсолютно новый, чек и гарантия от федерального ритейлера. 

Диагональ/разрешение-16.1""/1920x1080 пикс. 

Процессор-Amd Ryzen 5 4600H 3.0 ггц.

Оперативная память (Ram)-16 ГБ.

Графический контроллер-Radeon Graphics.

Объем Ssd-512 ГБ.",https://www.avito.ru/kazan/noutbuki/noutbuk_huawei_matebook_d_16_16512gb_2122055025?slocation=621540,2122055025
Huawei MateBook d 16/i5-12450h/16gb/512ssd,57 000 ₽,1 неделю назад,"Новый ноутбук привезенный из Европы.

Отправляю авито доставкой и другими курьерскими службами.

Qwertz раскладка.

Операционная система: Windows 11.

Оперативная память: 16gb.

Oбьем ssd: 512gb.

Процессор: Core™ i5-12450H (8 ядер 12 потоков).",https://www.avito.ru/taganrog/noutbuki/huawei_matebook_d_16i5-12450h16gb512ssd_2592919434?slocation=621540,2592919434
Huawei matebook d16 amd 4600h 16gb 512gb,50 000 ₽,1 неделю назад,"Ноут в хорошем состоянии, куплен 2 октября 2021 года в мвидео. Работает шустро. Из недостатков только небольшая вмятина на углу (5 фото). Продаю, так как больше не занимаюсь на нем тем, для чего покупал. Полный комплект: коробка, документация, зарядка. Так же чехол для переноски в подарок.",https://www.avito.ru/moskva/noutbuki/huawei_matebook_d16_amd_4600h_16gb_512gb_2592976025?slocation=621540,2592976025
Ноутбук Huawei MateBook D 16. Новый,65 000 ₽,2 дня назад,"Продаю новый Ноутбук Huawei matebook D 16. Покупался в Ситилинке. Коробка не вскрывалась. Диагональ экрана в дюймах 16.1 "". Разрешение экрана 1920х1080. Тип матрицы.
Ips. Процессор Amd Ryzen 5 4600H. Процессор, частота.
3.0 ггц (4.0 ггц, в режиме Turbo). Количество ядер процессора 6-ядерный. Оперативная память 16 ГБ, Ddr4. Графический процессор Amd Radeon. Объем Ssd 512 ГБ. Операционная система Windows 10 Home. Размеры (шхгхв) 369 х 234 х 18.4 мм. Вес 1.7 кг. Гарантия 12 мес.",https://www.avito.ru/nizhniy_novgorod/noutbuki/noutbuk_huawei_matebook_d_16._novyy_2576710622?slocation=621540,2576710622
Huawei matebook d16 i7 16gb ram ssd 1024 gb,69 990 ₽,1 неделю назад,"Huawei matebook d16.

Core i7 12700H.

Ssd 1024 gb.

16 gb ram.

Новый ноутбук.",https://www.avito.ru/lipetsk/noutbuki/huawei_matebook_d16_i7_16gb_ram_ssd_1024_gb_2620704639?slocation=621540,2620704639
Ноутбук Huawei MateBook D16 новые рст,65 000 ₽,3 недели назад,"Оригинальные ноутбуки Huawei matebook D 16 2021 космический серый 16.1"" новые Рст. 

Модель: Hvy-Wap9.

Amd Ryzen 5 4600H, Ssd 512gb, Ram 16gb.

Новые — 70 000р. 

Витрина — 65 000р. 

Полный комплект, оригинальная упаковка. 

Самовывоз: 

Мцк / метро Шоссе Энтузиастов, КЦ Буденовский, проспект Буденного 53с2, павильон Д-23, с 11-00 до 20-00 без выходных. 

Отправка в регионы — от 350р. Почта России, Сдэк, boxberry или любая другая ТК на ваш выбор. Также можно заказать через Авито доставку. 

Доставка по Москве — от 350р. В пределах Мкад.",https://www.avito.ru/moskva/noutbuki/noutbuk_huawei_matebook_d16_novye_rst_2343337167?slocation=621540,2343337167
Huawei Matebook d16,40 000 ₽,9 часов назад,"Ноутбук huawei matebook d16, процессор Ryzen 5 series, 16гб озу, wi-fi6, отпечаток пальца. Повреждена матрица. Подробности по телефону.",https://www.avito.ru/ufa/noutbuki/huawei_matebook_d16_2518885854?slocation=621540,2518885854
Ноутбук Huawei MateBook D16 i5-12500H 16/512 гб,65 000 ₽,1 неделю назад,"Ноутбук Huawei matebook D16 Rlef-X в идеальном состоянии, был куплен 2 месяца назад, использовал только дома, за ПК мне более комфортнее работать поэтому и продаю. 
На гарантии до 20.08.2023 покупал в М. Видео, отдаю с чеком. 
Краткие характеристики: 
Процессор: Intel Core i5-12500H.
Модель встроенной в идеокарты: Intel Iris Xe Graphics.
Озу: 16 ГБ.
Ssd: M.2 pcie 512 ГБ.
Тип экрана: Ips.
Разрешение экрана: 1920x1200.",https://www.avito.ru/voronezh/noutbuki/noutbuk_huawei_matebook_d16_i5-12500h_16512_gb_2622865870,2622865870
Huawei matebook d16,60 000 ₽,14 октября 14:11,"Продаю свой ноутбук, покупался новым год назад. Пользовался только браузером(интернет). Оперативная память 16 гб. Ssd 512гб.",https://www.avito.ru/ufa/noutbuki/huawei_matebook_d16_2618028278,2618028278
"Ноутбук Huawei MateBook D 16, intel core i7",70 000 ₽,1 неделю назад,"Экран ноутбука.
Бренд Huawei.
Диагональ экрана 16.
Разрешение экрана 1920х1200.
Яркость экрана 300 кд/м2.
Контраст к 1 1200.
Светодиодная подсветка экрана есть.
Поверхность экрана матовая.
Тип матрицы Ips.
Цветовой охват srgb 100%.
Конфигурация ноутбука.
Процессор Intel Core i7 12700H.
Процессор, частота 3.3 ггц (4.5 ггц, в режиме Turbo).
Количество ядер процессора 12-ядерный.
Оперативная память 16 Гб, lpddr4x.
Тип графического процессора интегрированный.
Графический процессор Intel Iris Xe graphics.
Устройства хранения данных.
Объем Ssd 512 ГБ.
Мультимедийные особенности.
Веб-камера встроенная.
Резрешение веб-камеры 2 Мп.
Встроенный микрофон есть.
Разъем наушники/микрофон комбинированный разъем.
Акустическая система стереодинамики.
Клавиатура ноутбука.
Клавиатура с русскими бувками.
Цвет клавиатуры черный.
Подсветка клавиш клавиатуры есть.
Цвет подсветки клавиатуры белая.
Сканер отпечатка пальца есть (Fingerprint).
Особенности.
Год релиза 2022.
Комплектация Ноутбук, Мини-адаптер питания Usb-C 65 Вт, Кабель Usb-C для адаптера питания, Краткое руководство пользователя, Гарантийный талон.
Батарея ноутбука.
Тип батареи Li-Pol.
Энергоемкость батареи 60 Wh.
Корпус ноутбука.
Материал корпуса металл.
Цветовое решение серый.
Резмеры (шхгхв) 356.7 х 248.7 х 18.4 мм.
Вес 1.71 кг.
Гарантия 12 мес. 
Использовался около месяца.
Чек есть. Купил 18 августа 2022. Коробка от ноутбука есть. Состояние нового, ни одной царапины.",https://www.avito.ru/krasnoyarsk/noutbuki/noutbuk_huawei_matebook_d_16_intel_core_i7_2561794962,2561794962
Ноутбук huawei MateBook d16rlef-Xi7-12700H/16+512,78 990 ₽,19 часов назад,"Продам новый Ноутбук Huawei matebook D 16 Rlef-X i7-12700H/16+512 Space Grey. Абсолютно новый в упаковке, запечатан, гарантия со дня покупки, чек. 
Серия модели.
Серия.
Matebook D 16.
Операционная система.
Операционная система.
Windows 11 Домашняя 64.
ОС Windows.
Установлена.
Процессор.
Процессор.
Intel Core i7 12700H 2.7 ггц.
Количество ядер.
14.
Кэш-память.
24 МБ.
Видеокарта.
Производитель видеопроцессора.
Intel.
Графический контроллер.
Intel Iris Xe Graphics.
Экран.
Диагональ/разрешение.
16«/1920x1200 пикс. 
Диагональ экрана.
16»(40.6 см).
Технология экрана.
Ips.
Жесткий диск.
Объем Ssd.
512 ГБ.
Оперативная память.
Оперативная память (Ram).
16 ГБ.
Максимальная оперативная память.
16 ГБ.
Частота памяти.
3600 мгц.
Тип оперативной памяти.
Ddr4.
Передача данных.
Поддержка Wi-Fi.
A/b/g/n/ac/ax.
Версия Bluetooth.
5.1.
Безопасность.
Датчик отпечатков пальцев.
Да.
Интерфейсы.
Выход Hdmi.
1 шт.
Порт Usb 2.0 тип A.
2 шт.
Кол-во портов Usb 3.0 тип C.
1 шт.
Порт Usb 3.2 тип A.
1 шт.
Разъем для наушников/микрофона 3.5мм.
1 шт.
Корпус.
Материал корпуса.
Металл.
Электропитание.
Работа от аккумулятора.
До 7 часов.
Цвет.
Цвет.
Космический серый.
Габаритные размеры.
Габаритные размеры (В*Ш*Г).
18.4*356.7*248.7 мм.
Высота.
18.4 мм.
Ширина.
356.7 мм.
Глубина.
248.7 мм.
Вес.
Вес.
1.71 кг.",https://www.avito.ru/perm/noutbuki/noutbuk_huawei_matebook_d16rlef-xi7-12700h16512_2541356580?slocation=621540,2541356580
Huawei MateBook D 16,55 000 ₽,2 недели назад,"Ноутбук в идеальном состоянии, куплен в '21 году, использовался крайне редко.",https://www.avito.ru/ryazanskaya_oblast_shilovo/noutbuki/huawei_matebook_d_16_2584296622?slocation=621540,2584296622
Huawei MateBook D 16 16/512 RAM,65 000 ₽,6 дней назад,"Купил ноутбук 25.12.21, продаю потому что нужны деньги, ноутбук работает быстро, чеки, гарантия, коробка, всё имеется. Работали на нём только в программе Ads power и играли в Sims 4, больше нагрузок он никаких не видел, любые проверки, никаких обманов, всё честно, можем в мастерам на проверку отнести, но только под моим контролем!",https://www.avito.ru/chelyabinsk/noutbuki/huawei_matebook_d_16_16512_ram_2324491545?slocation=621540,2324491545
Ноутбук Huawei matebook D16,62 000 ₽,2 недели назад,"Характеристики.

Экран 15,6' Fhd Ips.

Процессор Amd Ryzen 5 4600H.

Обьем диска Ssd nvme 512GB.

Обьем оперативной памяти 16GB Ddr4.

Комплектация: коробка, новая зарядка, гарантийный талон с печатью.

В Подарок сумка, мышка за отзыв Лицензионная Windows 10pro! 

Установим Office, Adobe, Антивирус, наш архив более 500 программ.

Пробук РФ — Мы возим профессиональные ноутбуки из Европы, списанные компаниями по завершению гарантии, большой магазин в 100м от метро Автозаводская.

Позвоните и поставьте задачу, отправим в whatsapp онлайн каталог и подборку.

Добавь в избранное, чтобы не потерять.

В профиле спецпредложения со скидками.

1 Место В Категории Авито Ноутбуки.

Напишите в браузере «Пробук РФ».

Онлайн каталог на сайте и в группе VK, там же вы найдёте отзывы за 4 года работы.

Расширенная Гарантия 1 Год! 

Фактически условия покупки новой техники, так как каждый ноутбук проходит полное тестирование и техобслуживание.

Полное покрытие рисков, обмен — 1 месяц.

Обменяем ваши старые/нерабочие ноуты в trade-in.

Доставим по Москве сегодня.

Отправим в регионы безопасной сделкой без рисков.

Безнал и опт для юр лиц.

Остерегайтесь Мошенников.

А также развода со стороны магазинов, 

Просто позвоните или напишите, расскажем без легенд и выкрутасов.

Большой выбор под любой бюджет и все нашем магазине: 

Защищенные бизнес серии HP Elitebook Probook Dell Latitude Precision Lenovo thinkpad Fujitsu Panasonic Sony Vaio.

Трансформеры Yoga zenbook Xps Surface Spectre.

Яблочные Apple Macbook pro air.

Игровые Rog Msi Predator Alienware на i5 i7 HQ Gtx.

Китайцы Xiaomi Huawei Matebook Honor Magicbook.

Бюджетные линейки Acer aspire Dell inspiron Lenovo ideapad Toshiba Samsung на i311:49.",https://www.avito.ru/moskva/noutbuki/noutbuk_huawei_matebook_d16_2361666218?slocation=621540,2361666218
Huawei matebook D16 R5/16/512,53 000 ₽,4 дня назад,"Ноутбук в отличном состоянии, практически не использовался, есть 3 небольшие вмятины на крышке (на фото видно), на работоспособность не влияет, тонкий, хороший ноутбук, полный комплект, коробка, родная зарядка, документы. 

Характеристики на фото, дисплей 16 дюймов. 
Установлена windows 11 и офис. 
Торг присутствует.",https://www.avito.ru/dinskaya/noutbuki/huawei_matebook_d16_r516512_2640693644?slocation=621540,2640693644
